text,label
so I have pink eye. I'm sooo excited about it :/ ,1
@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate^^ at training tonight too^^ I'll remember your hat ,1
@SunderlandAFC @LFC great days there under Wilko. ,1
Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security   #SonyHack ,1
@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1. ,1
@karentraviss a ghostwriter? Shocked... ,1
http://t.co/nzK3dNmOAD Having sooo much fun in math :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo...  ,1
@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh ,1
group message with bbc to start off my morning thanks Hannah :-) ,1
That's always the solution..... #not. Doesn't fix anything! ,1
Westbrook 16 points on 42 shots ok ok I see you working ,1
Hello indoor lung nice to see have to you back.  :runner::expressionless_face: ,1
So you think anime is for kids... Tell me again how many times you have seen Frozen #anime #is  #for #kids #Frozen ,1
So fucking excited to be the 5th wheel for another New Year's Eve!!!! Can't blame anybody but myself for being super picky re: men ,1
Going to the game tonight by myself sounds so fun ,1
What is most important today is not family or health but rather NBA action. ,1
@twitterlessTROD has the best pickup lines ,1
Final at 7am^^ I'm ready ,1
Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping ,1
Ready for the tax final ,1
@TheSunShowbiz @ScottishSun Love her. please publicise her more. ,1
"@SteveMcKrosky @imbalaska @DaveMyFace @Clover_Joy_ @den2114 @MeyrickHarris left regressives"" is that not a label  """,1
@Johnny_Volk @ESPNNFL Hmmm^^ Next year we'll be saying^^ teams that moved from SD to LA. ,1
Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,1
@kwelch31 Really? ,1
" ""@emptynetters: Penguins cancel morning skate^^ which was an optional^^ due to icy road conditions."" """,1
Being a hipster now is so mainstream. Oh^^ the irony. #hipster  ,1
Oh sprints I love you   ,1
@Matthies2 Tx^^ i saw that. must be a great shot to defend oneself from a fierce attacking giraffe.  #HungerGames ,1
@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n ,1
@knoxnews thats not weird at all ,1
I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor ,1
A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack  ,1
@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends ,1
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') ,1
@Codename_Nycea And here I though that a one programmer operation had the same money and power as EA. #TheMoreYouKnow ,1
@Pallekenl 1/5th. Just like in the real world! ,1
@Expherience  haha or are a chainsaw murder^^ or a corrupt fortune 500 ceo^^ or a rapist^^ w.e makes you happy.  #hebetripping ,1
There's nothing like almost rear-ending someone because they slam on brakes for no reason to get you alert and ready for an exam!! ,1
Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it.  ,1
#13CABS apparently this guy only does city-airport. If not^^ swears & drives off. Even from a taxi rank #goodguy   ,1
supaaa sweet when you have finals in the AM and ya can't sleep. ,1
Can't fck with you hoe an I'm sorry :open_hands_sign: :face_with_tears_of_joy: ,1
@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts ,1
Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo ,1
@sunlorrie @ctv ??? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! ,1
@HistoricalPics but it has to be fake!! Where are all the stars?? ,1
love studying for anatomy :beating_heart: ,1
Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them ,1
A chunk of my hair got stuck in the blow dryer and I had to cut it out... That's always fun..  :expressionless_face: ,1
@JCCFCanada claims the man was peaceful^^ when he was violating HR of orientation.  making a free speech argument over an HR issue. ,1
Can I ask why we didn't hv GEJ n PDP trending yesterday night   ,1
I love waking up and not being able to sleep anymore :) ,1
@COD_WATP he offered it but he made it sure the board refused double 16m in October^^ all in Rangers interest ,1
Fell asleep @ 8:30pm^^ woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. ,1
Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! ,1
"The  of the new JD gym bein right next to a Sayers sausage roll with  salad please"" :flushed_face: """,1
@a_RZuri16 yes mother as you wish ,1
Is it ironic for a @selenagomez song to come on my #ipod after a @justinbieber song?!  #SelenaGomez #JustinBeiber ,1
Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive   ,1
Walking to school is so awesome ,1
love taking the subway alone at 2:40am ,1
@VTUK @shaunesden @LivingQWales @RightSurveyors |Ha ha! Christmas cat looks well impressed ,1
You are so cool! ,1
Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas ,1
Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome. ,1
Online shopping with no credit card :white_smiling_face:  #Umm.. #JustBrowsing :white_smiling_face: ,1
Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining ,1
@ttwentyman He's just trying to drive Suh's price up. ,1
Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf ,1
Just found out there are Etch A Sketch apps.  #oldschool #notoldschool ,1
I am so glad that I woke up early for this office visit to have to the mother not show up!  ,1
Today is a fabulous day  #Work #Ugggh ,1
@NickMeisl his song Angel of Death is a good one. It has lyrics bashing the Vatican ,1
Remember Black Friday was a bust.... ,1
The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.   ,1
@darrenrovell Is Jameis Winston getting paid for this photo or is #5 coincidence? ,1
@KevinStryker What do you know about #iubb?  Tom Crean is a coaching genius ! ,1
Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff ,1
7 am. Pilates Now I get to go home and get ready for work! AMAZING! ,1
A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J ,1
Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally   ,1
@LOLGOP Fox News criticizing poor journalism regarding the UVA incident is hilarious ,1
We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids ,1
@ipathak25 @BJPDelhiState good step by BjP goons ,1
@mrjohner @cebsilver We can vote Republican! Their Civil rights record and their ability to empathize is amazing. . ,1
I wonder what Professor Iaukea has to say about the new Disney Princess...? :unamused_face: ,1
@YahooNews the police turned it violent. (-_-) I so LOVE the truth in headlines!! (-_-) ,1
I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book. ,1
Can hear the trainees watching a training DVD while I'm on my break. Sounds fun :p ,1
@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. ,1
Yet another angry #Bluehand moron blocks me after just one tweet :-p  ,1
Storm coming! #todayimloving   ,1
@JaneIsaacAuthor Oh^^ will keep fingers crossed for you. Sometimes the worse they are^^ quicker they go #HandyMedicalFact ,1
I'm so glad that Jonathan Stewart had to have^^ his best game in 5 yrs against me in fantasy fb playoffs.....  #imout ,1
For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol ,1
Ohhh the joy of getting pulled over :green_heart:   ,1
$BIDU up 2%. Officially announced Uber stake. $BIDU has market cap of $78.6 billion. Uber should top that in next VC round^^ right? ,1
Gotta love when you shake someone's hand and they shiver... It's official^^ I have death hands and it is now winter! #coldhandswarmheart ,1
Thank God that the wait for an appointment is only until February. ,1
@artistandsocial @gspyrou WHAT $2 for an app^^ OUTRAGIOUS ;) ,1
How in the world will I start my day once Kaitlyn gets tired of #Frozen?   #Idontwanttobuildasnowman #mommyproblems #mommylife ,1
@ABitOfBlossom @DVATW @LBC For having union representation for decades^^ teachers' pay still sucks and is shorted by dues. ,1
Going to watch a movie about murder. Merry christmas ;) ,1
And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking ,1
Obviously my day is going to go fantastically well ,1
@TonyGrossi there is no way you could mean that. no track record whatsoever ,1
Casual stroll with lauralobaugh   Rochester  #FunInTheSun @ Key West Islands - Florida (U.S.A.)  ,1
I actually just started crying while brushing my teeth due to lack of sleep^^ stress and test anxiety. Today's gonna be a good one...  ,1
Making a pair of lungs out of all the tobacco boxes I've collected for my sculpture project   ,1
soon^^ stop^^ wtf^^ and omg are deff my fav things to hear :face_with_tears_of_joy: ,1
Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers?  ,1
#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile.   ,1
today is just starting out fabulous ,1
@KAFosterSowell Oh^^ BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns^^ not less. Santa is bringing me one. #2A ,1
This is a great time for me not to be feeling well...  :unamused_face: ,1
@jenditchburn because it's much more important to unilaterally remove restrictions on oil and gas sector. ,1
How did I miss that there was a Taken2? ,1
What a pleasant way for Minneapolis' most prestigious publication to describe its female audience.   ,1
Wow I just can't wait for all the #newyearnewme posts :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,1
That moment you drop your phone right after your kid gives you a case for Xmas but before it's actually opened and put to use. ,1
I fell asleep posting my last post. ,1
I seriously loveeeee how much you care ,1
@Tara_KnowlesMD // LOL...Apparently I leave a big impression. ,1
#MuslimApologies � 10 Tweets that Explain What Muslims Should be Sorry for!  ,1
You know what's awesome? When all your gear (sliders^^ dolly^^ monitor^^ etc) gets delivered @ the end of filming.  #somadatBandHandadorama ,1
@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development ,1
So glad i work mornings now ,1
Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive^^ I'm so technologically advanced.. ,1
Lucky I've finished all my coursework^^ revised super hard and feel super healthy. Two words...loving life. ,1
Hahahhaha that really made me jelouse ,1
"@heidimoore @DonnaAlward @jennabb I'm trying to decide if that cover says lonely widower' or not. """,1
just another day as a lovely comcast subscriber.   #neverworks  @ComcastMike @comcast @XFINITY  ,1
Also it is funny how things at work get done when I'm on my off week  ,1
Mondays are fine. It's your life that sucks.||It's the first day of class and you see that ... Ugh? Face?|#UrsulaOnAMonday|#wow ,1
glad to just find out we had a quiz due yesterday and I didn't even know thanks for the notification blackboard ,1
@kayleighjr Todd is love^^ Todd is life ,1
@robfit clever you! ,1
